"","country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","place_id","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"5408402","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-12",27,51,29,28,12,-1
"5408403","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-13",49,78,38,41,11,-3
"5408404","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-14",41,68,34,37,11,-3
"5408405","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-15",37,63,31,35,10,-3
"5408406","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-16",37,63,30,37,13,-4
"5408407","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-17",34,63,31,35,12,-3
"5408408","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-18",23,55,24,33,14,-2
"5408409","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-19",27,49,29,33,12,-1
"5408410","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-20",47,75,37,44,15,-5
"5408411","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-21",39,63,31,38,16,-4
"5408412","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-22",38,64,32,38,16,-4
"5408413","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-23",35,60,29,35,18,-3
"5408414","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-24",34,63,31,35,18,-3
"5408415","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-25",29,60,26,36,23,-3
"5408416","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-26",28,51,30,34,15,-1
"5408417","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-27",45,71,35,43,17,-4
"5408418","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-28",26,48,21,27,4,-1
"5408419","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-29",37,63,31,37,18,-5
"5408420","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-09-30",35,62,28,34,18,-3
"5408421","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-01",32,63,29,36,8,0
"5408422","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-02",35,69,28,40,23,-3
"5408423","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-03",37,64,34,43,17,-2
"5408424","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-04",54,84,40,51,19,-6
"5408425","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-05",48,76,37,46,19,-6
"5408426","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-06",44,71,36,46,19,-5
"5408427","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-07",45,72,35,44,19,-5
"5408428","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-08",41,71,35,45,18,-4
"5408429","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-09",40,71,31,46,23,-4
"5408430","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-10",38,61,33,46,15,-2
"5408431","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-11",56,85,41,53,19,-5
"5408432","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-12",50,77,39,49,21,-5
"5408433","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-13",47,74,37,47,21,-5
"5408434","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-14",46,73,35,45,21,-5
"5408435","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-15",43,74,36,50,19,-4
"5408436","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-16",40,71,32,49,23,-4
"5408437","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-17",43,67,36,47,19,-2
"5408438","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-18",62,91,47,58,13,-5
"5408439","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-19",22,44,38,29,-63,8
"5408440","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-20",45,75,37,55,20,-6
"5408441","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-21",45,72,33,45,20,-4
"5408442","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-22",38,66,31,41,19,-3
"5408443","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-23",32,63,24,35,22,-2
"5408444","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-24",32,54,23,34,17,0
"5408445","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-25",53,81,37,49,20,-4
"5408446","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-26",43,70,33,45,22,-4
"5408447","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-27",42,68,31,42,21,-4
"5408448","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-28",40,66,28,36,19,-3
"5408449","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-29",35,63,27,36,19,-2
"5408450","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-30",35,67,26,37,22,-3
"5408451","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-10-31",41,66,30,41,17,-2
"5408452","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-01",53,83,37,49,21,-4
"5408453","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-02",49,78,36,49,23,-5
"5408454","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-03",48,76,36,50,23,-4
"5408455","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-04",50,77,35,51,22,-4
"5408456","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-05",48,78,38,53,21,-3
"5408457","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-06",44,76,35,53,22,-3
"5408458","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-07",49,73,38,58,17,-2
"5408459","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-08",59,88,42,61,22,-4
"5408460","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-09",54,81,40,56,24,-4
"5408461","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-10",48,75,37,54,25,-4
"5408462","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-11",45,69,32,49,24,-3
"5408463","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-12",49,78,37,53,22,-2
"5408464","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-13",44,74,35,54,23,-3
"5408465","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-14",49,73,39,57,18,-2
"5408466","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-15",58,86,40,62,23,-4
"5408467","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-16",52,79,38,55,25,-4
"5408468","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-17",49,74,36,53,25,-3
"5408469","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-18",50,74,35,50,25,-3
"5408470","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-19",49,76,36,54,24,-2
"5408471","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-20",44,72,34,53,25,-2
"5408472","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-21",50,73,39,57,19,-1
"5408473","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-22",58,85,40,58,25,-3
"5408474","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-23",51,77,38,53,27,-3
"5408475","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-24",48,73,37,53,27,-3
"5408476","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-25",46,69,33,48,25,-2
"5408477","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-26",50,76,38,53,25,-2
"5408478","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-27",43,71,35,52,25,-2
"5408479","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-28",49,71,40,53,20,-1
"5408480","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-29",57,83,41,58,24,-3
"5408481","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-11-30",51,77,38,55,28,-3
"5408482","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-01",50,77,38,55,28,-3
"5408483","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-02",53,81,39,56,28,-3
"5408484","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-03",51,82,40,58,27,-2
"5408485","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-04",47,80,39,58,27,-2
"5408486","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-05",52,77,42,59,21,-1
"5408487","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-06",62,91,46,65,26,-3
"5408488","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-07",55,83,43,60,33,-4
"5408489","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-08",53,80,40,57,35,-3
"5408490","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-09",53,78,37,54,35,-3
"5408491","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-10",52,79,39,56,34,-2
"5408492","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-11",45,76,35,55,35,-2
"5408493","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-12",52,77,41,57,31,-1
"5408494","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-13",59,87,40,62,32,-3
"5408495","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-14",52,79,37,56,36,-3
"5408496","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-15",47,73,35,54,36,-3
"5408497","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-16",46,71,31,50,34,-2
"5408498","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-17",47,76,35,54,34,-2
"5408499","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-18",43,73,34,53,34,-1
"5408500","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-19",48,70,38,50,29,0
"5408501","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-20",60,86,41,60,26,-1
"5408502","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-21",54,79,39,57,35,-3
"5408503","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-22",52,76,39,57,35,-3
"5408504","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-23",55,78,39,59,29,-2
"5408505","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-24",55,82,44,67,22,-2
"5408506","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-25",41,67,38,54,-15,2
"5408507","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-26",46,63,35,53,28,-1
"5408508","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-27",50,72,35,57,13,1
"5408509","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-28",54,78,42,60,23,-2
"5408510","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-29",51,74,41,56,24,-2
"5408511","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-30",52,76,39,56,24,-1
"5408512","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2021-12-31",56,82,50,61,21,-1
"5408513","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-01",47,76,39,60,26,-2
"5408514","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-02",51,76,45,63,33,-1
"5408515","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-03",59,88,44,65,23,-1
"5408516","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-04",47,73,31,55,26,-1
"5408517","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-05",30,51,15,36,15,2
"5408518","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-06",48,75,33,57,27,0
"5408519","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-07",27,48,12,33,18,4
"5408520","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-08",41,74,30,55,32,0
"5408521","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-09",52,78,40,62,36,0
"5408522","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-10",62,93,45,70,34,-2
"5408523","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-11",54,83,44,63,37,-2
"5408524","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-12",48,75,40,58,37,-1
"5408525","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-13",48,75,39,56,36,-1
"5408526","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-14",45,75,42,55,36,0
"5408527","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-15",39,70,39,56,39,1
"5408528","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-16",44,68,42,55,36,2
"5408529","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-17",54,83,46,62,37,1
"5408530","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-18",49,77,46,57,39,0
"5408531","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-19",43,67,35,47,38,2
"5408532","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-20",49,74,40,51,39,2
"5408533","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-21",44,72,37,48,37,3
"5408534","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-22",22,44,12,27,33,6
"5408535","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-23",38,59,28,39,35,5
"5408536","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-24",60,90,49,62,39,1
"5408537","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-25",53,80,45,57,39,1
"5408538","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-26",49,76,44,55,39,1
"5408539","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-27",48,74,42,52,38,2
"5408540","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-28",47,76,44,50,37,2
"5408541","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-29",41,73,41,51,43,1
"5408542","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-30",49,73,49,53,40,1
"5408543","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-01-31",60,89,49,60,40,0
"5408544","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-01",56,85,49,58,42,0
"5408545","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-02",54,82,46,57,42,0
"5408546","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-03",53,81,42,56,41,1
"5408547","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-04",55,85,50,64,39,1
"5408548","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-05",45,75,46,54,-5,6
"5408549","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-06",55,78,52,62,40,1
"5408550","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-07",68,97,58,72,42,-1
"5408551","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-08",61,88,54,64,43,-1
"5408552","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-09",59,85,53,63,43,0
"5408553","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-10",60,85,53,62,42,0
"5408554","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-11",57,85,55,62,41,0
"5408555","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-12",52,82,52,63,45,0
"5408556","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-13",60,81,61,64,42,0
"5408557","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-14",72,98,61,72,43,-1
"5408558","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-15",62,87,56,66,44,-1
"5408559","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-16",58,81,53,64,45,-1
"5408560","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-17",58,81,52,62,44,-1
"5408561","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-18",57,83,57,64,43,0
"5408562","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-19",52,80,55,65,47,0
"5408563","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-20",59,79,62,66,43,0
"5408564","PK","Pakistan","","","","",NA,"ChIJH3X9-NJS2zgRXJIU5veht0Y","2022-02-21",69,94,61,74,44,-2
